MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
ENSG00000229474.5	a	g	60327.00	1.780	0.07501	+++
ENSG00000183172.8	a	g	60327.00	-0.125	0.9004	+-+
ENSG00000112245.8	a	g	60327.00	-1.603	0.109	-+-
ENSG00000227087.4	a	g	60327.00	0.576	0.5648	++-
ENSG00000116120.9	a	g	60327.00	4.829	1.372e-06	+++
ENSG00000100916.12	a	g	60327.00	0.936	0.3495	++-
ENSG00000198951.10	a	g	60327.00	-0.418	0.6758	+--
ENSG00000145293.13	a	g	60327.00	0.740	0.4593	+++
ENSG00000108001.12	a	g	60327.00	0.677	0.4986	+++
ENSG00000105618.12	a	g	60327.00	0.355	0.7227	+-+
ENSG00000184029.8	a	g	60327.00	1.071	0.2841	++-
ENSG00000124444.14	a	g	60327.00	-1.092	0.275	+--
ENSG00000166704.10	a	g	60327.00	0.134	0.8937	--+
ENSG00000250878.3	a	g	60327.00	-2.263	0.02363	---
ENSG00000178795.8	a	g	60327.00	1.582	0.1136	+++
ENSG00000157429.14	a	g	60327.00	1.244	0.2135	+++
ENSG00000196586.12	a	g	20118.00	-1.634	0.1023	?-?
ENSG00000112799.7	a	g	60327.00	-1.260	0.2076	--+
ENSG00000153250.16	a	g	60327.00	-0.255	0.7985	+--
ENSG00000164736.5	a	g	60327.00	-0.723	0.4697	-+-
ENSG00000173585.14	a	g	60327.00	0.798	0.4249	-++
ENSG00000188916.7	a	g	60327.00	1.477	0.1396	+++
ENSG00000199630.1	a	g	60327.00	-1.149	0.2506	+--
ENSG00000177535.7	a	g	60327.00	-0.062	0.9507	++-
ENSG00000170037.12	a	g	60327.00	0.134	0.8935	+-+
ENSG00000164615.4	a	g	60327.00	-0.393	0.6944	-++
ENSG00000186628.11	a	g	60327.00	0.916	0.3598	++-
ENSG00000007264.12	a	g	60327.00	0.831	0.4062	-++
ENSG00000173706.11	a	g	60327.00	-0.430	0.6669	+--
ENSG00000263002.6	a	g	60327.00	-1.403	0.1607	--+
ENSG00000185436.10	a	g	60327.00	1.482	0.1382	+++
ENSG00000169592.13	a	g	60327.00	1.779	0.07526	+++
ENSG00000201433.1	a	g	60327.00	-0.135	0.8929	+-+
ENSG00000132510.9	a	g	60327.00	0.568	0.5704	+-+
ENSG00000182057.4	a	g	60327.00	-1.565	0.1175	-+-
ENSG00000206640.1	a	g	60327.00	-0.034	0.973	--+
ENSG00000072201.12	a	g	60327.00	-0.800	0.4239	-+-
ENSG00000140859.14	a	g	60327.00	2.692	0.007094	+++
ENSG00000159496.13	a	g	60327.00	0.238	0.8117	--+
ENSG00000271818.1	a	g	60327.00	1.492	0.1357	-++
ENSG00000152749.7	a	g	60327.00	1.517	0.1293	++-
ENSG00000232748.3	a	g	60327.00	1.617	0.1059	+++
ENSG00000109790.15	a	g	60327.00	-2.199	0.02788	---
ENSG00000244692.3	a	g	60327.00	1.337	0.1814	+-+
ENSG00000118418.13	a	g	60327.00	-1.501	0.1333	--+
ENSG00000187504.6	a	g	60327.00	2.102	0.03558	+++
ENSG00000201882.1	a	g	60327.00	-11.397	4.303e-30	---
ENSG00000171067.9	a	g	60327.00	-0.591	0.5546	-+-
ENSG00000221990.4	a	g	60327.00	1.145	0.2523	++-
ENSG00000132819.15	a	g	60327.00	2.291	0.02195	+++
ENSG00000242811.3	a	g	60327.00	1.467	0.1423	++-
ENSG00000221938.3	a	g	60327.00	1.558	0.1192	+++
ENSG00000102471.12	a	g	60327.00	-1.160	0.2462	-+-
ENSG00000186970.4	a	g	60327.00	2.524	0.01162	+++
ENSG00000279328.1	a	g	60327.00	0.146	0.8835	-++
ENSG00000172403.9	a	g	60327.00	0.407	0.6837	+++
ENSG00000201078.1	a	g	60327.00	-0.330	0.7414	--+
ENSG00000169989.2	a	g	60327.00	-0.057	0.9543	-+-
ENSG00000196683.9	a	g	60327.00	0.360	0.7189	++-
ENSG00000159337.6	a	g	60327.00	1.483	0.1381	+++
ENSG00000178386.11	a	g	60327.00	0.412	0.6804	--+
ENSG00000175792.10	a	g	60327.00	0.497	0.619	-++
ENSG00000207195.1	a	g	60327.00	-1.574	0.1156	+--
ENSG00000163882.8	a	g	60327.00	1.930	0.0536	+++
ENSG00000128159.10	a	g	60327.00	0.055	0.9563	+-+
ENSG00000109534.15	a	g	60327.00	0.040	0.9683	++-
ENSG00000106078.16	a	g	60327.00	1.101	0.2711	-+-
ENSG00000107951.11	a	g	60327.00	-0.071	0.9437	-++
ENSG00000228340.4	a	g	60327.00	0.724	0.4691	+++
ENSG00000094914.11	a	g	60327.00	0.130	0.8964	+--
ENSG00000163606.9	a	g	60327.00	-2.728	0.006375	---
ENSG00000203995.8	a	g	60327.00	-0.071	0.9433	--+
ENSG00000144233.8	a	g	60327.00	1.092	0.2749	++-
ENSG00000177954.10	a	g	60327.00	1.971	0.04874	+++
ENSG00000151789.8	a	g	60327.00	0.767	0.4429	++-
ENSG00000198973.3	a	g	60327.00	-0.268	0.7888	-+-
ENSG00000182798.9	a	g	60327.00	-0.127	0.8987	++-
ENSG00000125285.5	a	g	60327.00	0.226	0.8216	-++
ENSG00000156968.8	a	g	60327.00	-1.115	0.2647	---
ENSG00000234589.4	a	g	60327.00	0.693	0.4885	+-+
ENSG00000079112.8	a	g	60327.00	-0.165	0.8691	-+-
ENSG00000129521.12	a	g	60327.00	0.955	0.3398	+-+
ENSG00000252837.1	a	g	60327.00	-0.283	0.7769	-+-
ENSG00000201564.1	a	g	60327.00	0.548	0.584	+-+
ENSG00000169429.9	a	g	60327.00	-0.628	0.5301	+--
ENSG00000099624.6	a	g	60327.00	-1.189	0.2343	+--
ENSG00000169139.10	a	g	60327.00	-0.912	0.3619	--+
ENSG00000107566.12	a	g	60327.00	0.319	0.7496	-++
ENSG00000105700.9	a	g	60327.00	-0.932	0.3511	--+
ENSG00000180264.9	a	g	60327.00	0.637	0.5239	++-
ENSG00000174137.11	a	g	60327.00	0.605	0.5452	++-
ENSG00000200814.1	a	g	60327.00	-1.669	0.09516	---
ENSG00000156284.5	a	g	20118.00	2.360	0.01829	?+?
ENSG00000201287.1	a	g	60327.00	-0.344	0.7307	+-+
ENSG00000138160.5	a	g	60327.00	2.588	0.009664	+++
ENSG00000144736.12	a	g	60327.00	2.610	0.009046	+++
ENSG00000139988.8	a	g	60327.00	0.713	0.4759	+++
ENSG00000196366.3	a	g	60327.00	-0.261	0.7941	+-+
ENSG00000187840.4	a	g	60327.00	0.351	0.7259	+-+
ENSG00000205930.7	a	g	60327.00	-0.354	0.723	-+-
ENSG00000179776.16	a	g	60327.00	-1.526	0.127	--+
ENSG00000183479.11	a	g	60327.00	0.173	0.8624	+-+
ENSG00000200597.1	a	g	60327.00	-0.042	0.9666	+-+
ENSG00000150628.5	a	g	20104.00	-0.162	0.8715	-??
ENSG00000162438.10	a	g	60327.00	-1.143	0.253	---
ENSG00000163975.10	a	g	60327.00	-0.759	0.4481	--+
ENSG00000252377.1	a	g	40223.00	-1.601	0.1093	?-+
ENSG00000262919.6	a	g	60327.00	0.009	0.9927	-+-
ENSG00000164418.18	a	g	60327.00	0.806	0.4204	+++
ENSG00000252622.1	a	g	60327.00	1.422	0.1552	++-
ENSG00000241852.8	a	g	60327.00	0.821	0.4116	+--
ENSG00000189308.9	a	g	60327.00	2.133	0.03291	+++
ENSG00000203685.8	a	g	60327.00	0.839	0.4017	+-+
ENSG00000105499.12	a	g	60327.00	-0.545	0.5855	-+-
ENSG00000205593.10	a	g	60327.00	-1.126	0.2603	---
ENSG00000006652.12	a	g	60327.00	-0.420	0.6742	-+-
ENSG00000139567.11	a	g	60327.00	-3.342	0.0008304	--+
ENSG00000279569.1	a	g	60327.00	0.996	0.319	-++
ENSG00000105507.2	a	g	60327.00	0.460	0.6458	-++
ENSG00000156973.12	a	g	60327.00	-1.505	0.1323	--+
ENSG00000141542.9	a	g	60327.00	-0.960	0.3373	--+
ENSG00000131871.13	a	g	60327.00	-0.886	0.3755	--+
ENSG00000116754.12	a	g	60327.00	2.063	0.03914	+++
ENSG00000167080.7	a	g	60327.00	1.195	0.2319	+++
ENSG00000146755.9	a	g	60327.00	0.729	0.4661	-++
ENSG00000197756.8	a	g	60327.00	-0.942	0.3462	--+
ENSG00000211799.3	a	g	60327.00	0.861	0.3895	+++
ENSG00000182308.6	a	g	60327.00	0.801	0.4229	-+-
ENSG00000169964.5	a	g	60327.00	-0.420	0.6746	+--
ENSG00000252503.1	a	g	60327.00	0.156	0.876	-++
ENSG00000116106.10	a	g	60327.00	0.819	0.4126	++-
ENSG00000143458.10	a	g	60327.00	-2.686	0.007235	---
ENSG00000170382.10	a	g	60327.00	0.047	0.9625	-+-
ENSG00000198162.11	a	g	60327.00	3.176	0.001493	+++
ENSG00000207223.1	a	g	60327.00	-1.324	0.1855	---
ENSG00000229020.4	a	g	60327.00	-1.187	0.2353	---
ENSG00000201807.1	a	g	40223.00	0.447	0.6548	?++
ENSG00000172530.18	a	g	60327.00	-0.418	0.6759	-++
ENSG00000102265.10	a	g	60327.00	-1.735	0.08272	---
ENSG00000146839.17	a	g	60327.00	0.077	0.9386	++-
ENSG00000119703.13	a	g	60327.00	-0.896	0.3704	--+
ENSG00000172497.7	a	g	60327.00	-0.859	0.3901	+--
ENSG00000174939.9	a	g	60327.00	-0.921	0.3572	---
ENSG00000152601.16	a	g	60327.00	1.764	0.07767	+-+
ENSG00000155008.12	a	g	60327.00	0.263	0.7925	++-
ENSG00000138161.11	a	g	60327.00	2.393	0.01671	+++
ENSG00000178107.2	a	g	60327.00	-1.013	0.3109	-+-
ENSG00000206579.8	a	g	60327.00	0.937	0.3486	-++
ENSG00000112232.8	a	g	60327.00	-2.435	0.0149	---
ENSG00000088280.17	a	g	60327.00	-0.340	0.7341	+--
ENSG00000148468.15	a	g	60327.00	-0.841	0.4004	+--
ENSG00000112182.13	a	g	60327.00	0.177	0.8593	+-+
ENSG00000130024.13	a	g	60327.00	-1.682	0.09248	---
ENSG00000187908.14	a	g	60327.00	-1.715	0.08632	+--
ENSG00000162645.11	a	g	60327.00	0.861	0.389	++-
ENSG00000123992.17	a	g	60327.00	1.301	0.1932	+++
ENSG00000163374.18	a	g	60327.00	0.648	0.5172	+++
ENSG00000057704.9	a	g	60327.00	0.030	0.9757	--+
ENSG00000116406.17	a	g	60327.00	-2.036	0.04173	---
ENSG00000223263.1	a	g	60327.00	1.544	0.1226	++-
ENSG00000277586.1	a	g	60327.00	0.518	0.6044	-++
ENSG00000169635.8	a	g	60327.00	1.103	0.2701	+++
ENSG00000206697.1	a	g	60327.00	0.462	0.6438	-++
ENSG00000130540.12	a	g	60327.00	0.088	0.9298	-+-
ENSG00000135722.7	a	g	60327.00	-0.084	0.9327	+-+
ENSG00000221015.1	a	g	60327.00	-0.666	0.5054	+--
ENSG00000170324.18	a	g	60327.00	0.095	0.9239	-++
ENSG00000022277.11	a	g	60327.00	1.764	0.07771	++-
ENSG00000143942.4	a	g	60327.00	-0.042	0.9665	--+
ENSG00000236493.2	a	g	60327.00	0.259	0.7957	--+
ENSG00000184908.16	a	g	60327.00	0.025	0.9803	-+-
ENSG00000177425.9	a	g	60327.00	-0.615	0.5388	---
ENSG00000104722.12	a	g	60327.00	1.429	0.153	+++
ENSG00000200556.1	a	g	60327.00	-0.609	0.5423	-+-
ENSG00000147799.10	a	g	60327.00	-0.523	0.6012	--+
ENSG00000121289.16	a	g	60327.00	-0.816	0.4146	---
ENSG00000163159.10	a	g	60327.00	0.789	0.4301	-++
ENSG00000101624.9	a	g	60327.00	2.288	0.02211	+++
ENSG00000114770.15	a	g	60327.00	-4.549	5.39e-06	---
ENSG00000118777.9	a	g	60327.00	-0.035	0.9718	-+-
ENSG00000252364.1	a	g	60327.00	-1.110	0.267	-+-
ENSG00000204217.11	a	g	60327.00	-2.802	0.005081	-+-
ENSG00000200047.1	a	g	60327.00	-1.796	0.07243	---
ENSG00000199932.1	a	g	60327.00	0.987	0.3239	+-+
ENSG00000276045.1	a	g	60327.00	-1.623	0.1046	+--
ENSG00000100578.13	a	g	60327.00	2.939	0.00329	+++
ENSG00000155254.11	a	g	60327.00	-1.024	0.306	-++
ENSG00000135902.8	a	g	60327.00	-0.299	0.7647	+--
ENSG00000179909.14	a	g	60327.00	-2.238	0.02522	--+
ENSG00000100991.10	a	g	60327.00	0.371	0.7105	++-
ENSG00000125149.10	a	g	60327.00	1.536	0.1247	+++
ENSG00000065802.10	a	g	60327.00	0.664	0.5068	+-+
ENSG00000113141.14	a	g	60327.00	2.043	0.04109	+++
ENSG00000134297.6	a	g	60327.00	0.534	0.5936	-++
ENSG00000105246.5	a	g	60327.00	0.968	0.3328	+++
ENSG00000087266.14	a	g	60327.00	-0.368	0.7126	--+
ENSG00000132330.15	a	g	60327.00	-0.192	0.848	++-
ENSG00000221838.8	a	g	60327.00	-1.950	0.05123	---
ENSG00000143294.13	a	g	60327.00	1.430	0.1526	+++
ENSG00000022567.8	a	g	60327.00	1.781	0.07497	+++
ENSG00000110871.13	a	g	60327.00	1.312	0.1897	++-
ENSG00000186474.14	a	g	60327.00	-0.767	0.4432	+--
ENSG00000108424.8	a	g	60327.00	-2.016	0.04381	+--
ENSG00000138670.15	a	g	60327.00	3.491	0.000482	+++
ENSG00000280414.1	a	g	60327.00	0.311	0.7557	-+-
ENSG00000090971.4	a	g	60327.00	0.870	0.3844	+++
ENSG00000107105.13	a	g	60327.00	2.436	0.01483	+++
ENSG00000085662.12	a	g	60327.00	1.703	0.08863	+++
ENSG00000119446.12	a	g	60327.00	-0.226	0.8209	-+-
ENSG00000107338.9	a	g	60327.00	-2.848	0.004399	---
ENSG00000238594.1	a	g	60327.00	0.835	0.4038	+-+
ENSG00000144815.13	a	g	60327.00	1.721	0.08528	+++
ENSG00000187866.7	a	g	60327.00	-0.284	0.776	+--
ENSG00000008869.10	a	g	60327.00	-0.507	0.6121	--+
ENSG00000164951.14	a	g	60327.00	-2.322	0.02023	---
ENSG00000163820.13	a	g	60327.00	-2.792	0.005232	---
ENSG00000197323.9	a	g	60327.00	-0.133	0.8942	-+-
ENSG00000165164.11	a	g	60327.00	-1.515	0.1298	-+-
ENSG00000157224.14	a	g	60327.00	0.007	0.9941	+--
ENSG00000252499.1	a	g	60327.00	0.958	0.338	+-+
ENSG00000177822.6	a	g	60327.00	1.844	0.06525	+++
ENSG00000173638.17	a	g	60327.00	-1.049	0.2943	---
ENSG00000184743.11	a	g	60327.00	1.148	0.251	+-+
ENSG00000100220.10	a	g	60327.00	2.467	0.01361	+++
ENSG00000080947.13	a	g	60327.00	-0.465	0.6422	--+
ENSG00000131773.12	a	g	60327.00	1.311	0.1898	+++
ENSG00000118160.12	a	g	60327.00	0.449	0.6531	+-+
ENSG00000252147.1	a	g	60327.00	-0.546	0.5849	+--
ENSG00000187900.4	a	g	60327.00	0.155	0.8768	++-
ENSG00000104129.8	a	g	60327.00	0.142	0.8871	-++
ENSG00000139223.2	a	g	60327.00	-0.634	0.5259	+--
ENSG00000241878.8	a	g	60327.00	-0.745	0.4563	--+
ENSG00000187600.11	a	g	60327.00	-0.962	0.3359	--+
ENSG00000158497.2	a	g	60327.00	-1.059	0.2896	++-
ENSG00000119559.14	a	g	60327.00	-0.805	0.4208	--+
ENSG00000188931.3	a	g	60327.00	-0.513	0.6079	-+-
ENSG00000228974.5	a	g	60327.00	0.108	0.9136	-+-
ENSG00000128609.13	a	g	60327.00	0.503	0.6148	-++
ENSG00000176472.9	a	g	60327.00	0.690	0.4903	+++
ENSG00000154645.12	a	g	60327.00	-0.213	0.8316	+-+
ENSG00000102910.12	a	g	60327.00	-1.908	0.0564	---
ENSG00000202392.1	a	g	60327.00	-0.909	0.3636	+--
ENSG00000166321.12	a	g	60327.00	0.008	0.994	--+
ENSG00000108443.12	a	g	60327.00	-0.030	0.9761	--+
ENSG00000028277.19	a	g	60327.00	-1.261	0.2073	---
ENSG00000176834.12	a	g	60327.00	-1.221	0.2221	---
ENSG00000182566.11	a	g	60327.00	1.938	0.05256	+++
ENSG00000186141.7	a	g	60327.00	1.480	0.1389	-++
ENSG00000251825.1	a	g	60327.00	-0.247	0.8046	+--
ENSG00000205864.1	a	g	60327.00	-0.573	0.5669	-+-
ENSG00000175202.3	a	g	60327.00	1.438	0.1504	++-
ENSG00000124562.8	a	g	60327.00	-0.270	0.7871	++-
ENSG00000158290.15	a	g	60327.00	0.456	0.6481	+++
ENSG00000165684.3	a	g	60327.00	-0.365	0.7148	+--
ENSG00000010704.17	a	g	60327.00	-3.860	0.0001132	---
ENSG00000175143.3	a	g	60327.00	0.369	0.712	++-
ENSG00000126351.11	a	g	60327.00	2.066	0.03886	+++
ENSG00000188811.11	a	g	60327.00	2.606	0.009164	+++
ENSG00000199592.1	a	g	60327.00	-0.664	0.5067	+--
ENSG00000184967.5	a	g	60327.00	0.234	0.8153	-++
ENSG00000112640.13	a	g	60327.00	-0.840	0.4011	-+-
ENSG00000097096.8	a	g	40209.00	-1.637	0.1016	-?-
ENSG00000170289.11	a	g	60327.00	1.762	0.07806	+++
ENSG00000236646.1	a	g	60327.00	0.987	0.3237	+--
ENSG00000203897.3	a	g	20104.00	-0.969	0.3326	-??
ENSG00000159335.14	a	g	60327.00	2.223	0.0262	+++
ENSG00000243587.6	a	g	60327.00	-1.561	0.1186	---
ENSG00000166548.14	a	g	60327.00	-0.369	0.7123	+-+
ENSG00000136811.15	a	g	60327.00	0.874	0.3822	-+-
ENSG00000099866.13	a	g	60327.00	0.558	0.5769	+-+
ENSG00000154655.13	a	g	60327.00	-0.022	0.9823	-+-
ENSG00000119421.6	a	g	60327.00	-2.009	0.04449	---
ENSG00000171763.16	a	g	60327.00	-1.852	0.06401	---
ENSG00000161055.3	a	g	60327.00	1.116	0.2644	+-+
ENSG00000178860.8	a	g	60327.00	-0.568	0.5699	-+-
ENSG00000127528.5	a	g	60327.00	2.349	0.01881	++-
ENSG00000206601.1	a	g	60327.00	1.053	0.2924	+++
ENSG00000198909.6	a	g	60327.00	-2.773	0.00555	---
ENSG00000189186.9	a	g	60327.00	-1.468	0.1421	--+
ENSG00000162636.14	a	g	60327.00	0.281	0.7785	-++
ENSG00000155719.15	a	g	60327.00	1.646	0.0998	+++
ENSG00000171033.11	a	g	60327.00	0.142	0.8875	++-
ENSG00000103460.15	a	g	60327.00	-1.464	0.1431	---
ENSG00000207056.1	a	g	60327.00	-0.512	0.6086	+--
ENSG00000221983.6	a	g	60327.00	-1.897	0.05781	---
ENSG00000137392.8	a	g	60327.00	1.049	0.2943	+++
ENSG00000101104.11	a	g	60327.00	1.670	0.09488	+++
ENSG00000281574.1	a	g	60327.00	0.390	0.6965	++-
ENSG00000130227.15	a	g	60327.00	-0.672	0.5018	-++
ENSG00000146453.11	a	g	60327.00	2.202	0.02769	+-+
ENSG00000187626.8	a	g	60327.00	-0.632	0.5272	+--
ENSG00000116685.14	a	g	60327.00	0.417	0.677	-++
ENSG00000220785.6	a	g	60327.00	-0.453	0.6507	+--
ENSG00000135723.12	a	g	60327.00	-0.511	0.6094	+-+
ENSG00000161013.15	a	g	60327.00	-1.453	0.1464	---
ENSG00000167157.10	a	g	60327.00	-1.135	0.2563	--+
ENSG00000166592.10	a	g	60327.00	-0.112	0.9106	-++
ENSG00000079277.18	a	g	60327.00	0.144	0.8853	++-
ENSG00000266439.2	a	g	60327.00	0.747	0.4553	+++
ENSG00000154864.10	a	g	60327.00	-1.569	0.1167	-+-
ENSG00000259529.1	a	g	60327.00	0.177	0.8598	+-+
ENSG00000163939.17	a	g	60327.00	0.293	0.7693	++-
ENSG00000196839.11	a	g	60327.00	-0.094	0.9252	-+-
ENSG00000162267.11	a	g	60327.00	0.621	0.5347	++-
ENSG00000170374.5	a	g	60327.00	0.374	0.7084	-++
ENSG00000269514.1	a	g	60327.00	-0.853	0.3936	+--
ENSG00000091947.8	a	g	60327.00	-1.431	0.1524	---
ENSG00000199620.1	a	g	60327.00	-0.572	0.5673	---
ENSG00000106459.13	a	g	60327.00	-0.819	0.4128	+--
ENSG00000196459.12	a	g	60327.00	-1.419	0.1558	---
ENSG00000188770.8	a	g	60327.00	1.030	0.3029	+++
ENSG00000105388.13	a	g	60327.00	-0.001	0.9991	--+
ENSG00000108387.13	a	g	60327.00	-0.661	0.5088	++-
ENSG00000147117.7	a	g	60327.00	-1.291	0.1965	--+
ENSG00000206562.10	a	g	60327.00	0.011	0.991	++-
ENSG00000171889.3	a	g	60327.00	-1.087	0.2771	---
ENSG00000215018.8	a	g	60327.00	0.711	0.4771	+++
ENSG00000207702.1	a	g	60327.00	0.248	0.8044	++-
ENSG00000138386.15	a	g	60327.00	1.893	0.05842	+++
ENSG00000198081.9	a	g	60327.00	2.237	0.02529	+++
ENSG00000139292.11	a	g	60327.00	0.041	0.9672	-+-
ENSG00000259571.1	a	g	60327.00	-0.519	0.6039	+--
ENSG00000074771.3	a	g	60327.00	-2.685	0.007247	---
ENSG00000084207.14	a	g	60327.00	-1.421	0.1553	---
ENSG00000240230.4	a	g	60327.00	-1.751	0.08	---
ENSG00000201162.1	a	g	60327.00	0.472	0.6368	+-+
ENSG00000109472.12	a	g	60327.00	-0.494	0.6214	-+-
ENSG00000186395.6	a	g	60327.00	2.075	0.038	+++
ENSG00000173653.6	a	g	60327.00	-0.190	0.8495	+-+
ENSG00000164122.7	a	g	60327.00	1.334	0.1823	+++
ENSG00000152193.7	a	g	60327.00	-0.618	0.5367	+--
ENSG00000182601.6	a	g	60327.00	0.896	0.3704	++-
ENSG00000032742.16	a	g	60327.00	-1.398	0.162	-+-
ENSG00000156398.11	a	g	60327.00	0.021	0.9836	-++
ENSG00000168071.20	a	g	60327.00	0.547	0.5842	+-+
ENSG00000172915.17	a	g	60327.00	-2.554	0.01066	-+-
ENSG00000167657.10	a	g	60327.00	0.878	0.38	+++
ENSG00000099869.7	a	g	60327.00	0.697	0.4856	-++
ENSG00000259706.1	a	g	60327.00	-0.774	0.4387	++-
ENSG00000178187.6	a	g	60327.00	-0.821	0.4117	--+
ENSG00000171723.14	a	g	60327.00	-0.753	0.4516	-+-
ENSG00000110090.11	a	g	60327.00	0.522	0.6018	+-+
ENSG00000166913.11	a	g	60327.00	-0.789	0.4298	-+-
ENSG00000198796.6	a	g	60327.00	1.217	0.2236	-++
ENSG00000104432.11	a	g	60327.00	0.145	0.8844	++-
ENSG00000168813.15	a	g	60327.00	-0.918	0.3588	-+-
ENSG00000122679.7	a	g	60327.00	0.626	0.5311	+-+
ENSG00000132386.9	a	g	60327.00	-2.927	0.003419	---
ENSG00000102100.13	a	g	60327.00	1.305	0.1919	+-+
ENSG00000219863.5	a	g	20118.00	-0.152	0.8794	?-?
ENSG00000092068.17	a	g	60327.00	-0.127	0.8987	-+-
ENSG00000081665.12	a	g	60327.00	3.141	0.001686	+++
ENSG00000196821.8	a	g	60327.00	0.668	0.5044	-++
ENSG00000186998.14	a	g	60327.00	-0.750	0.4534	-++
ENSG00000163870.13	a	g	60327.00	-1.155	0.2479	---
ENSG00000251924.1	a	g	60327.00	-1.834	0.06664	--+
ENSG00000162924.12	a	g	60327.00	0.326	0.7442	-++
ENSG00000198681.6	a	g	60327.00	0.768	0.4422	--+
ENSG00000244326.3	a	g	60327.00	0.455	0.6494	+-+
ENSG00000138083.4	a	g	60327.00	0.079	0.9373	+-+
ENSG00000269335.4	a	g	60327.00	1.180	0.238	+-+
ENSG00000149418.9	a	g	60327.00	3.301	0.0009623	+++
ENSG00000085719.10	a	g	60327.00	-0.391	0.6957	--+
ENSG00000100201.17	a	g	60327.00	-2.747	0.006014	---
ENSG00000108018.14	a	g	60327.00	0.531	0.5951	++-
ENSG00000147082.16	a	g	60327.00	-1.723	0.08497	---
ENSG00000198597.7	a	g	60327.00	0.052	0.9582	-+-
ENSG00000087842.9	a	g	60327.00	-0.623	0.5334	---
ENSG00000078140.12	a	g	60327.00	3.099	0.001943	+++
ENSG00000171596.6	a	g	60327.00	-0.861	0.3895	---
ENSG00000156172.5	a	g	60327.00	0.825	0.4092	--+
ENSG00000252274.1	a	g	60327.00	-0.295	0.7679	+-+
ENSG00000167680.14	a	g	60327.00	-0.075	0.9405	-+-
ENSG00000180389.6	a	g	60327.00	0.967	0.3337	-++
ENSG00000150269.1	a	g	60327.00	-0.315	0.753	+--
ENSG00000047936.9	a	g	60327.00	0.966	0.3342	+++
ENSG00000183122.4	a	g	60327.00	-0.464	0.6423	-+-
ENSG00000172551.9	a	g	60327.00	0.384	0.7006	+--
ENSG00000160714.8	a	g	60327.00	3.266	0.00109	+++
ENSG00000200883.1	a	g	60327.00	-0.444	0.6568	-+-
ENSG00000214344.4	a	g	60327.00	1.633	0.1025	++-
ENSG00000118690.11	a	g	60327.00	-2.637	0.008365	--+
ENSG00000180205.3	a	g	60327.00	0.233	0.8156	++-
ENSG00000181733.2	a	g	60327.00	-0.303	0.7618	+--
ENSG00000179630.9	a	g	60327.00	1.795	0.07266	+++
ENSG00000125971.15	a	g	60327.00	0.253	0.8002	++-
ENSG00000165417.10	a	g	60327.00	0.498	0.6184	+--
ENSG00000143842.13	a	g	60327.00	2.271	0.02313	+++
ENSG00000147853.15	a	g	60327.00	-0.139	0.8892	-++
ENSG00000174606.11	a	g	60327.00	-0.619	0.5358	+--
ENSG00000139946.8	a	g	60327.00	-0.602	0.5473	+-+
ENSG00000234080.3	a	g	60327.00	0.064	0.9489	+--
ENSG00000002933.6	a	g	60327.00	-1.491	0.136	--+
ENSG00000099338.21	a	g	60327.00	-0.211	0.8326	-++
ENSG00000080802.17	a	g	60327.00	-0.332	0.74	---
ENSG00000114861.17	a	g	60327.00	-1.383	0.1667	---
ENSG00000178234.11	a	g	60327.00	-1.876	0.06071	--+
ENSG00000136694.8	a	g	60327.00	-1.971	0.04869	---
ENSG00000121064.11	a	g	60327.00	0.338	0.7352	+-+
ENSG00000188389.9	a	g	60327.00	2.072	0.03828	+++
ENSG00000103994.15	a	g	60327.00	-1.650	0.09894	---
ENSG00000103549.20	a	g	60327.00	0.202	0.8396	+-+
ENSG00000091181.18	a	g	60327.00	-0.057	0.9545	--+
ENSG00000125870.9	a	g	60327.00	-1.328	0.1843	-+-
ENSG00000241756.3	a	g	60327.00	-0.406	0.6847	+--
ENSG00000163516.12	a	g	60327.00	-1.701	0.08889	---
ENSG00000070814.16	a	g	60327.00	1.344	0.1791	+++
ENSG00000196611.4	a	g	60327.00	-0.786	0.4319	---
ENSG00000182118.5	a	g	60327.00	-0.062	0.9505	++-
ENSG00000174652.16	a	g	60327.00	0.901	0.3677	+++
ENSG00000023572.7	a	g	60327.00	1.589	0.1121	+++
ENSG00000231684.3	a	g	60327.00	-0.468	0.6398	+-+
ENSG00000220343.5	a	g	60327.00	-0.195	0.8457	+--
ENSG00000182795.12	a	g	60327.00	0.088	0.9295	-++
ENSG00000222659.1	a	g	40223.00	-0.964	0.3349	?--
ENSG00000239184.1	a	g	40222.00	-1.388	0.1652	-+?
ENSG00000131263.11	a	g	60327.00	0.042	0.9669	+--
ENSG00000157259.6	a	g	60327.00	0.486	0.627	+-+
ENSG00000135540.10	a	g	60327.00	-0.074	0.9411	-+-
ENSG00000086061.14	a	g	60327.00	-2.671	0.007562	---
ENSG00000116095.9	a	g	60327.00	0.558	0.5768	+-+
ENSG00000155097.10	a	g	60327.00	-0.166	0.8683	++-
ENSG00000081026.17	a	g	60327.00	0.417	0.677	+++
ENSG00000188343.11	a	g	60327.00	-0.271	0.7863	-++
ENSG00000253088.1	a	g	60327.00	-0.495	0.6203	++-
ENSG00000135932.9	a	g	60327.00	-3.702	0.0002141	---
ENSG00000107554.14	a	g	60327.00	-4.638	3.519e-06	---
ENSG00000242985.3	a	g	60327.00	-1.202	0.2295	---
