probe_id	probeset_id	x	y
481813	7997570	912	458
115203	7997583	752	109
564124	7997583	273	537
137545	7997583	1044	130
973235	7997583	934	926
35413	7997583	762	33
213403	7997643	252	203
683724	7997643	173	651
141019	7997663	318	134
508413	7997663	212	484
357571	7997677	570	340
831646	7997681	45	792
1068746	7997681	895	1017
138519	7997701	968	131
119214	7997701	563	113
157443	7997701	992	149
944501	7997701	550	899
869302	7997701	951	827
381447	7997703	296	363
781639	7997713	438	744
745505	7997725	4	710
285691	7997725	90	272
382051	7997732	900	363
973457	7997732	106	927
985881	7997741	980	938
400330	7997741	279	381
1065296	7997766	595	1014
892434	7997766	983	849
366088	7997768	687	348
30218	7997768	817	28
790515	7997811	914	752
210361	7997811	360	200
133007	7997830	706	126
869614	7997830	213	828
666543	7997830	842	634
608132	7997830	181	579
7289	7997833	988	6
722302	7997833	951	687
360804	7997833	653	343
445891	7997833	690	424
1089546	7997833	695	1037
446641	7997833	390	425
288603	7997840	902	274
791207	7997840	556	753
615202	7997853	951	585
156732	7997864	281	149
86742	7997864	641	82
956569	7997864	18	911
413719	7997864	18	394
679677	7997876	326	647
299938	7997876	687	285
182590	7997876	939	173
17529	7997876	728	16
503342	7997881	391	479
104724	7997881	773	99
232009	7997881	1008	220
804834	7997897	533	766
446953	7997897	702	425
394644	7997897	893	375
883484	7997897	433	841
953839	7997905	438	908
300739	7997905	438	286
128738	7997905	637	122
998663	7997905	112	951
468412	7997905	111	446
328769	7997905	118	313
444690	7997905	539	423
1062119	7997905	568	1011
179779	7997905	228	171
148581	7997905	530	141
552624	7997905	323	526
560925	7997905	224	534
363732	7997905	431	346
109844	7997905	643	104
399602	7997908	601	380
399602	8170323	601	380
478146	7997908	395	455
478146	8170323	395	455
160100	7997908	499	152
160100	8170323	499	152
216879	7997910	578	206
1007323	7997910	372	959
1058243	7997934	892	1007
659910	7997934	509	628
717567	7997934	416	683
238752	7997943	401	227
510083	7997943	832	485
7505	7997943	154	7
938693	7997977	1042	893
717080	7997977	979	682
886957	7997977	756	844
996675	7997977	224	949
388364	7998003	913	369
274052	7998003	1	261
976997	7998003	496	930
247711	7998034	960	235
203858	7998034	157	194
851537	7998056	1036	810
986206	7998056	255	939
811297	7998056	696	772
44006	7998073	955	41
997459	7998073	1008	949
948117	7998084	1016	902
98240	7998084	589	93
1034443	7998084	192	985
549641	7998084	490	523
882247	7998084	246	840
124641	7998084	740	118
210680	7998084	679	200
449317	7998084	966	427
869340	7998084	989	827
685263	7998084	662	652
92819	7998104	418	88
295194	7998104	143	281
850493	7998104	1042	809
634028	7998104	877	603
745271	7998104	820	709
874358	7998130	757	832
973319	7998137	1018	926
113043	7998191	692	107
203859	7998191	158	194
321973	7998191	672	306
1052709	7998191	608	1002
357476	7998191	475	340
715025	7998212	1024	680
154733	7998212	382	147
588016	7998212	15	560
669965	7998223	64	638
879353	7998223	502	837
728582	7998223	931	693
78893	7998223	142	75
183380	7998234	679	174
2077	7998234	1026	1
375726	7998234	875	357
271459	7998234	558	258
308562	7998234	911	293
111223	7998281	972	105
870159	7998308	758	828
258636	7998308	335	246
601141	7998337	540	572
1010653	7998337	552	962
494535	7998352	1034	470
625651	7998352	900	595
103349	7998375	448	98
699671	7998375	370	666
1047740	7998375	889	997
408836	7998375	385	389
405294	7998382	1043	385
156849	7998393	398	149
860916	7998393	965	819
952799	7998393	448	907
377217	7998406	266	359
793768	7998408	1017	755
842481	7998415	380	802
587854	7998428	903	559
181300	7998428	699	172
701849	7998435	448	668
1040454	7998445	953	990
62313	7998458	362	59
761861	7998467	610	725
604862	7998495	61	576
270572	7998495	721	257
948895	7998511	744	903
547728	7998511	677	521
1087249	7998539	498	1035
164539	7998539	738	156
1047106	7998539	255	997
143532	7998539	731	136
643417	7998539	816	612
1007743	7998539	792	959
1020873	7998539	272	972
156206	7998539	805	148
739658	7998539	457	704
1048239	7998543	338	998
520634	7998543	883	495
875674	7998586	1023	833
822114	7998591	1013	782
675848	7998591	697	643
852796	7998605	195	812
169529	7998616	478	161
743256	7998635	905	707
477645	7998638	944	454
887380	7998644	129	845
693975	7998644	974	660
322790	7998656	439	307
322790	8013349	439	307
322790	8172155	439	307
931052	7998656	751	886
931052	8013349	751	886
931052	8172155	751	886
728516	7998656	865	693
728516	8013349	865	693
728516	8172155	865	693
1044135	7998656	434	994
1044135	8013349	434	994
1044135	8172155	434	994
63877	7998656	876	60
63877	8013349	876	60
63877	8172155	876	60
689179	7998656	378	656
689179	8013349	378	656
689179	8172155	378	656
1008683	7998656	682	960
1008683	8013349	682	960
776644	7998656	693	739
776644	8013349	693	739
832273	7998656	672	792
832273	8013349	672	792
365183	7998656	832	347
365183	8013349	832	347
984273	7998656	422	937
984273	8013349	422	937
140455	7998656	804	133
140455	8013349	804	133
28595	7998656	244	27
28595	8013349	244	27
884943	7998656	842	842
884943	8013349	842	842
1003480	7998656	729	955
1003480	8013349	729	955
368244	7998656	743	350
368244	8013349	743	350
1072261	7998656	210	1021
889173	7998656	872	846
1022074	7998656	423	973
1022074	8013349	423	973
878507	7998656	706	836
402566	7998656	415	383
143632	7998669	831	136
799038	7998669	1037	760
110918	7998669	667	105
812318	7998669	667	773
214913	7998680	712	204
394441	7998680	690	375
991112	7998750	961	943
410610	7998763	59	391
301276	7998775	975	286
659953	7998775	552	628
939032	7998775	331	894
986545	7998775	594	939
886646	7998785	445	844
1067359	7998785	558	1016
334225	7998818	324	318
248261	7998818	460	236
933800	7998836	349	889
290495	7998836	694	276
1004068	7998836	267	956
658199	7998844	898	626
191689	7998853	588	182
722687	7998853	286	688
549566	7998862	415	523
965575	7998862	624	919
644330	7998862	679	613
308360	7998862	709	293
122479	7998879	678	116
71822	7998879	421	68
1052494	7998899	393	1002
33797	7998911	196	32
250686	7998932	785	238
241992	7998932	491	230
271048	7998932	147	258
18143	7998941	292	17
865675	7998941	474	824
347828	7998941	277	331
49604	7998941	253	47
902282	7998941	331	859
678225	7998941	974	645
820606	7998953	555	781
767121	7998968	620	730
693046	7998979	45	660
854755	7998979	54	814
744420	7998979	1019	708
941886	7999009	35	897
67573	7999026	372	64
128915	7999026	814	122
474530	7999080	979	451
1033105	7999080	954	983
172464	7999094	263	164
400350	7999113	299	381
850494	7999121	1043	809
145792	7999121	891	138
1050723	7999150	722	1000
371486	7999150	835	353
127139	7999150	88	121
1058901	7999150	500	1008
658131	7999150	830	626
374202	7999150	401	356
500914	7999150	63	477
766659	7999161	158	730
1033596	7999161	395	984
907140	7999172	989	863
602508	7999172	857	573
853049	7999207	448	812
164286	7999207	485	156
1056533	7999207	232	1006
525664	7999218	663	500
991044	7999218	893	943
966346	7999234	345	920
867045	7999234	794	825
629130	7999234	179	599
970112	7999254	961	923
61752	7999280	851	58
934618	7999280	117	890
449780	7999292	379	428
254957	7999292	856	242
684218	7999305	667	651
988812	7999305	761	941
28399	7999305	48	27
932725	7999305	324	888
722938	7999305	537	688
823559	7999320	358	784
18330	7999320	479	17
754964	7999320	13	719
899196	7999327	395	856
52745	7999365	244	50
275124	7999383	23	262
601278	7999383	677	572
286560	7999383	959	272
602816	7999383	115	574
995093	7999383	742	947
360681	7999383	530	343
935157	7999383	656	890
156671	7999383	220	149
138566	7999388	1015	131
638589	7999397	188	608
162629	7999428	928	154
481070	7999428	169	458
467861	7999428	610	445
753777	7999428	926	717
989875	7999428	774	942
774151	7999428	300	737
803867	7999428	616	765
213156	7999428	5	203
739088	7999432	937	703
568421	7999432	370	541
925031	7999432	1030	880
354048	7999432	197	337
995921	7999432	520	948
336731	7999432	730	320
306319	7999436	768	291
516444	7999441	893	491
851421	7999441	920	810
43224	7999441	173	41
116530	7999441	1029	110
887504	7999441	253	845
1085250	7999448	599	1033
215704	7999448	453	205
941713	7999469	912	896
1074042	7999521	941	1022
785606	7999521	205	748
896872	7999533	171	854
529394	7999551	193	504
470799	7999551	398	448
1058266	7999551	915	1007
145713	7999551	812	138
791571	7999551	920	753
211073	7999554	22	201
1074976	7999554	825	1023
302256	7999597	905	287
967731	7999597	680	921
193645	7999597	444	184
1039543	7999597	42	990
974062	7999599	711	927
1062125	7999609	574	1011
50991	7999675	590	48
983615	7999719	814	936
21803	7999719	802	20
785087	7999719	736	747
822470	7999719	319	783
151045	7999728	894	143
745390	7999728	939	709
794353	7999753	552	756
59434	7999753	633	56
267661	7999753	960	254
135680	7999753	229	129
209171	7999753	220	199
308082	7999828	431	293
1058998	7999828	597	1008
598830	7999828	329	570
81540	7999835	689	77
1014646	7999887	345	966
364525	7999904	174	347
32904	7999904	353	31
814239	7999904	488	775
756090	7999904	89	720
352728	7999917	977	335
734765	7999921	814	699
1015208	7999953	907	966
313497	7999953	596	298
778187	7999953	136	741
1017979	7999953	528	969
198122	7999953	721	188
776295	7999966	344	739
319730	7999966	529	304
348353	7999982	802	331
28086	7999982	785	26
269141	8000035	340	256
21492	8000035	491	20
381808	8000035	657	363
35501	8000035	850	33
850323	8000098	872	809
867919	8000118	618	826
553141	8000118	840	526
990403	8000185	252	943
1012240	8000193	39	964
280802	8000285	451	267
91488	8000285	137	87
226013	8000311	262	215
849497	8000324	46	809
866150	8000372	949	824
376647	8000400	746	358
442820	8000400	769	421
568894	7982205	843	541
568894	8000410	843	541
877797	7982205	1046	835
877797	8000410	1046	835
696457	7982205	306	663
696457	8000410	306	663
43875	7982205	824	41
43875	8000410	824	41
619337	7982205	886	589
619337	8000410	886	589
380833	7982205	732	362
380833	8000410	732	362
55535	7982205	934	52
55535	8000410	934	52
775523	7982205	622	738
775523	8000410	622	738
983998	7982205	147	937
983998	8000410	147	937
1008230	7982205	229	960
1008230	8000410	229	960
835687	7982205	936	795
835687	8000410	936	795
374745	7982205	944	356
374745	8000410	944	356
717531	8000412	380	683
337404	8000414	353	321
1009141	8000414	90	961
974453	8000426	52	928
887671	8000466	420	845
193937	8000466	736	184
778555	8000466	504	741
1033278	8000466	77	984
200128	8000466	627	190
1077358	8000466	57	1026
743510	8000466	109	708
448444	8000466	93	427
413070	8000466	419	393
434181	8000466	530	413
905192	8000466	91	862
189879	8000468	878	180
270463	8000468	612	257
164770	8000481	969	156
1000792	8000481	141	953
481456	8000481	555	458
578061	8000481	560	550
1012111	8000481	960	963
32142	8000481	641	30
8315	8000481	964	7
1055998	8000481	747	1005
641997	8000481	446	611
424215	8000481	14	404
870574	8000481	123	829
138187	8000481	636	131
1088374	8000583	573	1036
805936	8000591	585	767
310478	8000591	727	295
744847	8000591	396	709
2491	8000591	390	2
761577	8000591	326	725
369102	8000591	551	351
821029	8000591	978	781
106894	8000601	843	101
302634	8000617	233	288
8640	8000617	239	8
756279	8000707	278	720
1009142	8000758	91	961
901010	8000773	109	858
809319	8000792	818	770
1024515	8000857	764	975
1390	8000900	339	1
366112	8000946	711	348
484941	8000946	890	461
690638	8000946	787	657
1029602	8000946	601	980
1081174	8000964	723	1029
78309	8000964	608	74
417018	8000975	167	397
674455	8000979	354	642
896087	8000999	436	853
533549	8000999	148	508
598974	8000999	473	570
524750	8000999	799	499
602485	8001008	834	573
308795	8001015	94	294
25707	8001015	506	24
564713	7981721	862	537
564713	7981723	862	537
564713	7981731	862	537
564713	7981738	862	537
564713	7981741	862	537
564713	8001105	862	537
576042	7981721	641	548
576042	7981723	641	548
576042	7981731	641	548
576042	7981738	641	548
576042	7981741	641	548
576042	8001105	641	548
671112	8001134	161	639
1008652	8001164	651	960
525580	8001236	579	500
475256	8001236	655	452
942227	8001236	376	897
971740	8001236	489	925
667237	8001272	486	635
908309	8001272	58	865
309782	8001307	31	295
876354	8001307	653	834
810221	8001349	670	771
223593	8001349	992	212
294280	8001349	279	280
148080	8001349	29	141
428326	8001349	975	407
731591	8001349	790	696
830262	8001351	761	790
455356	8001351	705	433
338765	8001351	664	322
1057487	8001351	136	1007
714296	8001351	295	680
732886	8001351	1035	697
991182	8001351	1031	943
552870	8001393	569	526
816526	8001393	675	777
172586	8001395	385	164
308378	8001395	727	293
432307	8001395	756	411
601057	8001411	456	572
107542	8001411	441	102
735778	8001411	777	700
1038687	8001424	236	989
918062	8001450	361	874
1094070	8001450	1019	1041
252894	8001450	893	240
93183	8001458	782	88
838399	8001465	498	798
71073	8001465	722	67
677230	8001465	1029	644
766004	8001465	553	729
558320	8001478	769	531
330810	8001508	59	315
855342	8001532	641	814
145565	8001553	664	138
746879	8001577	328	711
57455	8001577	754	54
523556	8001577	655	498
325375	8001577	924	309
899082	8001616	281	856
277895	8001616	694	264
328041	8001652	440	312
820508	8001659	457	781
363034	8001683	783	345
317845	8001683	744	302
348637	8001683	36	332
779215	8001683	114	742
550678	8001683	477	524
877269	8001694	518	835
749735	8001694	34	714
837090	8001747	239	797
534284	8001747	883	508
835851	8001747	50	796
324816	8001751	365	309
986843	8001765	892	939
951571	8001765	270	906
898726	8001765	975	855
690132	8001765	281	657
383554	8001783	303	365
383554	8042053	303	365
41787	8001783	836	39
41787	8042053	836	39
884406	8001783	305	842
884406	8042053	305	842
264570	8001783	1019	251
264570	8042053	1019	251
768775	8001801	174	732
60296	8001801	445	57
884585	8001819	484	842
241200	8001831	749	229
66512	8001859	361	63
893089	8001859	588	850
25629	8001859	428	24
410826	8001859	275	391
650974	8001899	1023	619
675716	8001899	565	643
412088	8001954	487	392
546872	8001954	871	520
17917	8001972	66	17
56496	8001972	845	53
34935	8001972	284	33
383392	8001972	141	365
629664	8001982	713	599
1087177	8002019	426	1035
752927	8002019	76	717
1094733	8002019	632	1042
1020973	8002019	372	972
697376	8002019	175	664
204640	8002019	939	194
510308	8002021	7	486
643724	8002028	73	613
972203	8002028	952	925
513934	8002028	483	489
806804	8002028	403	768
152441	8002028	190	145
879204	8002028	353	837
4250	8002028	49	4
226793	8002028	1042	215
804124	8002058	873	765
676851	8002073	650	644
100756	8002134	1005	95
201281	8002134	730	191
913783	8002153	282	870
967083	8002153	32	921
339400	8002195	249	323
726410	8002195	859	691
1042595	8002195	994	992
309375	8002238	674	294
737880	8002263	779	702
558865	8002263	264	532
861471	8002273	470	820
880577	8002273	676	838
959383	8002284	732	913
351840	8002284	89	335
748736	8002304	85	713
624836	8002323	85	595
62806	8002323	855	59
206541	8002345	740	196
1050032	8002348	31	1000
614865	8002348	614	585
150423	8002380	272	143
888156	8002380	905	845
916862	8002404	211	873
712115	8002404	214	678
196039	8002445	738	186
327656	8002445	55	312
854682	8002493	1031	813
566535	8002524	584	539
790607	8002524	1006	752
426050	8002534	799	405
211757	8002534	706	201
704936	8002548	385	671
474036	8002548	485	451
536157	8002557	656	510
275862	8002572	761	262
346015	8002593	564	329
325529	8002630	28	310
257553	8002630	302	245
381743	8002630	592	363
496044	8002661	443	472
692192	8002668	241	659
75772	8002668	171	72
797228	8002693	277	759
266159	8002707	508	253
17292	8002707	491	16
1095950	8002759	799	1043
933903	8002761	452	889
191177	8002761	76	182
547272	8002761	221	521
127760	8002763	709	121
241698	8002763	197	230
990173	8002793	22	943
464589	8002793	488	442
211736	8002793	685	201
212177	8002793	76	202
360498	8002803	347	343
379376	8002803	325	361
217445	8002803	94	207
75931	8002831	330	72
1074665	8002855	514	1023
757356	8002866	305	721
338865	8002866	764	322
812791	8002898	90	774
118892	8002898	241	113
573533	8002898	232	546
663617	8002905	16	632
1060766	8002940	265	1010
767911	8002940	360	731
66865	8002940	714	63
207843	8002940	992	197
352473	8002940	722	335
429874	8002940	423	409
948836	8002940	685	903
880579	8002940	678	838
574458	8002940	107	547
172835	8002940	634	164
1061347	8002940	846	1010
851085	8002940	584	810
469143	8002940	842	446
951549	8002940	248	906
356993	8002940	1042	339
176871	8002940	470	168
326427	8002940	926	310
285240	8002940	689	271
731901	8002940	50	697
660249	8002968	848	628
370612	8002968	1011	352
516407	8002968	856	491
740486	8002970	235	705
852273	8002970	722	811
1026945	8002993	44	978
898099	8002993	348	855
31722	8003000	221	30
31722	8114779	221	30
846048	8003000	797	805
120277	8003008	576	114
651488	8003008	487	620
1045509	8003008	758	995
635496	8003008	245	605
661498	8003008	1047	629
783136	8003008	885	745
598137	8003008	686	569
1086132	8003008	431	1034
355767	8003008	866	338
1018089	8003008	638	969
815479	8003008	678	776
179178	8003008	677	170
1027141	8003008	240	978
992090	8003057	889	944
754876	8003057	975	718
298642	8003057	441	284
572018	8003057	817	544
1584	8003057	533	1
112847	8003061	496	107
313423	8003061	522	298
828347	8003061	946	788
470974	8003069	573	448
423899	8003069	748	403
953213	8003069	862	907
637787	8003069	436	607
851816	8003069	265	811
507846	8003069	695	483
785352	8003069	1001	747
463002	8003078	1001	440
953346	8003078	995	907
920591	8003078	790	876
280823	8003078	472	267
249433	8003078	582	237
815692	8003078	891	776
826099	8003088	798	786
462970	8003090	969	440
405809	8003090	508	386
379828	8003117	777	361
588350	8003117	349	560
398235	8003117	284	379
654053	8003117	952	622
815663	8003117	862	776
333751	8003117	900	317
235856	8003117	655	224
54676	8003117	75	52
992240	8003126	1039	944
1001164	8003126	513	953
53712	8003146	161	51
352342	8003150	591	335
666552	8003157	851	634
902192	8003159	241	859
821820	8003159	719	782
82333	8003159	432	78
596199	8003159	848	567
659740	8003159	339	628
237026	8003172	775	225
810083	8003181	532	771
788403	8003181	902	750
674356	8003194	255	642
296671	8003194	570	282
217288	8003194	987	206
766771	8003194	270	730
646281	8003194	530	615
1016319	8003194	968	967
37152	8003205	401	35
888792	8003205	491	846
280531	8003205	180	267
631853	8003205	802	601
534529	8003205	78	509
792259	8003234	558	754
692533	8003234	582	659
106902	8003284	851	101
1094378	8003284	277	1042
482741	8003284	790	459
814676	8003299	925	775
854122	8003299	471	813
944391	8003299	440	899
821743	8003299	642	782
688615	8003314	864	655
90416	8003314	115	86
1063182	8003323	581	1012
633519	8003323	368	603
1064318	8003323	667	1013
1050339	8003349	338	1000
604309	8003349	558	575
407078	8003358	727	387
965290	8003358	339	919
561710	8003358	1009	534
517304	8003358	703	492
990469	8003411	318	943
1064384	8003411	733	1013
57003	8003411	302	54
954540	8003468	89	909
1084149	8003479	548	1032
850103	8003479	652	809
251187	8003479	236	239
922415	8003479	514	878
258668	8003479	367	246
559589	8003485	988	532
46606	8003485	405	44
766113	8003504	662	729
418606	8003504	705	398
729476	8003504	775	694
629775	8003504	824	599
559836	8003554	185	533
226124	8003561	373	215
111641	8003572	340	106
1087244	8003572	493	1035
1070739	8003608	788	1019
493961	8003608	460	470
464993	8003608	892	442
129556	8003620	405	123
55904	8003622	253	53
201700	8003622	99	192
184488	8003622	737	175
474165	8003628	614	451
1373	8003634	322	1
48600	8003636	299	46
887188	8003636	987	844
656529	8003636	278	625
31025	8003640	574	29
116189	8003640	688	110
841938	8003640	887	801
1010493	8003657	392	962
1059096	8003680	695	1008
691743	8003680	842	658
339503	8003680	352	323
408417	8003680	1016	388
895315	8003680	714	852
104811	8003680	860	99
239211	8003680	860	227
212638	8003680	537	202
513644	8003680	193	489
508268	8003701	67	484
706158	8003701	557	672
447991	8003734	690	426
899626	8003759	825	856
239076	8003774	725	227
376558	8003774	657	358
966738	8003774	737	920
432526	8003801	975	411
575751	8003801	350	548
1073678	8003801	577	1022
68771	8003803	520	65
330711	8003803	1010	314
836709	8003803	908	796
234008	8003803	907	222
1078252	8003803	951	1026
651891	8003803	890	620
792037	8003805	336	754
162737	8003805	1036	154
850063	8003805	612	809
702189	8003805	788	668
34843	8003805	192	33
502652	8003807	751	478
663976	8003807	375	632
1054121	8003807	970	1003
487954	8003807	753	464
406673	8003807	322	387
110264	8003807	13	105
232852	8003809	801	221
434631	8003809	980	413
1064210	8003809	559	1013
816809	8003809	958	777
134453	8003813	52	128
729719	8003813	1018	694
736334	8003825	283	701
27663	8003825	362	26
1074837	8003845	686	1023
525165	8003845	164	500
922125	8003845	224	878
319677	8003858	476	304
1099951	8003858	600	1047
759118	8003862	1017	722
133062	8003862	761	126
1091237	8003862	286	1039
322761	8003862	410	307
1283	8003890	232	1
305869	8003890	318	291
194329	8003890	78	185
866047	8003893	846	824
517242	8003893	641	492
366213	8003893	812	348
582574	8003893	873	554
493650	8003904	149	470
553863	8003923	512	527
803160	8003927	959	764
1034426	8003940	175	985
1035979	8003940	678	986
146352	8003940	401	139
598067	8003940	616	569
381980	8003949	829	363
1069625	8003949	724	1018
439612	8003954	711	418
193657	8003954	456	184
342764	8003954	463	326
575959	8003954	558	548
311589	8003963	788	296
436133	8004044	382	415
288907	8004044	156	275
687492	8004044	791	654
305234	8004044	733	290
248302	8004082	501	236
861074	8004082	73	820
31017	8004087	566	29
483220	8004087	219	460
799311	8004087	260	761
717458	8004112	307	683
237492	8004112	191	226
375478	8004112	627	357
27240	8004112	989	25
381060	8004134	959	362
688650	8004134	899	655
999243	8004145	692	951
5664	8004145	413	5
848591	8004145	190	808
834288	8004145	587	794
311330	8004145	529	296
245467	8004145	816	233
190393	8004153	342	181
80003	8004166	202	76
829696	8004166	195	790
490765	8004166	414	467
325576	8004168	75	310
847668	8004176	317	807
153331	8004176	30	146
961792	8004185	1041	915
831769	8004185	168	792
647553	8004185	752	616
796692	8004185	791	758
283742	8004202	241	270
786598	8004202	147	749
523590	8004222	689	498
434985	8004238	284	414
434985	8004242	284	414
293443	8004238	492	279
293443	8004242	492	279
745074	8004238	623	709
745074	8004242	623	709
72700	8004242	249	69
58257	8004242	506	55
103354	8004242	453	98
373918	8004248	117	356
908583	8004248	332	865
99027	8004248	326	94
465610	8004248	459	443
696368	8004256	217	663
379621	8004256	570	361
1073378	8004267	277	1022
270377	8004267	526	257
1055077	8004267	876	1004
351599	8004294	898	334
950753	8004294	502	905
1035568	8004294	267	986
851908	8004310	357	811
107724	8004326	623	102
380040	8004332	989	361
380040	8004361	989	361
922046	8004332	145	878
922046	8004361	145	878
462389	8004386	388	440
299779	8004386	528	285
421038	8004395	1037	400
765071	8004395	670	728
651888	8004395	887	620
421949	8004395	898	401
34975	8004401	324	33
604988	8004405	187	576
1029603	8004405	602	980
11785	8004429	234	11
11785	8020163	234	11
610451	8004429	400	581
610451	8020163	400	581
393365	8004429	664	374
393365	8020163	664	374
544822	8004429	921	518
544822	8020163	921	518
90797	8004429	496	86
90797	8020163	496	86
372613	8004429	912	354
372613	8020163	912	354
201899	8004429	298	192
201899	8020163	298	192
786482	8004429	31	749
786482	8020163	31	749
802660	8004429	459	764
802660	8020163	459	764
49750	8004429	399	47
49750	8020163	399	47
52901	8004429	400	50
52901	8020163	400	50
169534	8004429	483	161
169534	8020163	483	161
981903	8004429	152	935
981903	8020163	152	935
333679	8004429	828	317
333679	8020163	828	317
933920	8004429	469	889
582173	8004429	472	554
582173	8020163	472	554
1054695	8004429	494	1004
1054695	8020163	494	1004
1011586	8004432	435	963
315691	8004432	690	300
203376	8004465	725	193
755947	8004465	996	719
432074	8004465	523	411
376818	8004498	917	358
687706	8004498	1005	654
603267	8004498	566	574
675282	8004511	131	643
67789	8004522	588	64
490360	8004522	9	467
743774	8004522	373	708
634492	8004546	291	604
239257	8004557	906	227
459867	8004557	1016	437
754730	8004572	829	718
500307	8004581	506	476
1011525	8004581	374	963
167528	8004581	577	159
107251	8004581	150	102
356297	8004672	346	339
161674	8004672	1023	153
206452	8004672	651	196
1081906	8004672	405	1030
607869	8004692	968	578
396921	8004692	20	378
993797	8004695	496	946
105668	8004695	667	100
275698	8004742	597	262
938473	8004764	822	893
139556	8004764	955	132
1093605	8004764	554	1041
323250	8004785	899	307
428035	8004785	684	407
472446	8004785	995	449
661307	8004785	856	629
609232	8004785	231	580
576421	8004805	1020	548
643771	8004805	120	613
356392	8004843	441	339
281460	8004843	59	268
185931	8004860	80	177
345344	8004860	943	328
527620	8004860	519	502
1070003	8004860	52	1019
831700	8004860	99	792
866340	8004860	89	825
584600	8004860	799	556
26652	8004862	401	25
272832	8004881	881	259
337686	8004881	635	321
844964	8004890	763	804
726268	8004923	717	691
33710	8004923	109	32
1008638	8004923	637	960
445273	8004941	72	424
643020	8004949	419	612
334408	8004949	507	318
704668	8004956	117	671
791742	8004956	41	754
399021	8004956	20	380
1082923	8004956	372	1031
746962	8004958	411	711
19762	8004958	861	18
318984	8004958	833	303
594628	8004958	327	566
101936	8005030	85	97
820416	8005030	365	781
879929	8005044	28	838
919154	8005044	403	875
28756	8005044	405	27
857587	8005090	786	816
252052	8005098	51	240
141909	8005107	158	135
657771	8005107	470	626
756698	8005107	697	720
341977	8005107	726	325
889932	8005107	581	847
901100	8005107	199	858
256064	8005111	913	243
467232	8005111	1031	444
916237	8005111	636	872
135958	8005118	507	129
481548	8005118	647	458
455099	8005118	448	433
631778	8005118	727	601
734499	8005118	548	699
965193	8005133	242	919
860632	8005133	681	819
277610	8005133	409	264
277610	8005696	409	264
595432	8005135	81	567
126223	8005142	222	120
76094	8005158	493	72
441518	8005167	517	420
372848	8005172	97	355
490981	8005172	630	467
119318	8005172	667	113
1004063	8005201	262	956
873347	8005201	796	831
175385	8005201	34	167
157273	8005201	822	149
282578	8005201	127	269
607034	8005201	133	578
986797	8005201	846	939
184407	8005205	656	175
184407	8005680	656	175
184407	8013273	656	175
184407	8013480	656	175
722200	8005205	849	687
722200	8013273	849	687
736619	8005205	568	701
736619	8013273	568	701
633906	8005224	755	603
633906	8005511	755	603
633906	8005686	755	603
633906	8013293	755	603
1054474	8005224	273	1004
808219	8005224	768	769
808219	8005511	768	769
808219	8005686	768	769
808219	8013293	768	769
857972	8005224	121	817
857972	8005511	121	817
857972	8005686	121	817
857972	8013293	121	817
296248	8005224	147	282
296248	8005511	147	282
296248	8005686	147	282
296248	8013293	147	282
883386	8005248	335	841
726007	8005248	456	691
382801	8005261	600	364
82970	8005266	19	79
454135	8005266	534	432
609786	8005266	785	580
266450	8005266	799	253
559180	8005266	579	532
784923	8005266	572	747
871298	8005266	847	829
144005	8005266	154	137
458030	8005266	229	436
932030	8005266	679	887
946950	8005266	899	901
65046	8005266	995	61
694309	8005266	258	661
1044383	8005266	682	994
195901	8005266	600	186
653786	8005266	685	622
572388	8005266	137	545
573158	8005266	907	545
282486	8005266	35	269
126636	8005266	635	120
800866	8005266	765	762
922468	8005266	567	878
533972	8005266	571	508
497800	8005268	99	474
915366	8005290	815	871
30482	8005290	31	29
705739	8005314	138	672
582109	8005314	408	554
534360	8005329	959	508
560534	8005329	883	533
575842	8005329	441	548
42241	8005329	240	40
774499	8005442	648	737
506526	8005442	425	482
357938	8005447	937	340
357938	8013474	937	340
918731	8005450	1030	874
918731	8013043	1030	874
133849	8005450	498	127
133849	8013043	498	127
251503	8005459	552	239
29648	8005459	247	28
727420	8005476	819	692
876806	8005476	55	835
869139	8005484	788	827
869139	8012950	788	827
131901	8005484	650	125
131901	8012932	650	125
406291	8005484	990	386
406291	8012932	990	386
947875	8005484	774	902
259910	8005484	559	247
720371	8005502	70	686
324234	8005502	833	308
541630	8005502	879	515
194013	8005502	812	184
198443	8005502	1042	188
1058499	8005502	98	1008
124849	8005502	948	118
288018	8005511	317	274
288018	8005686	317	274
288018	8013293	317	274
534611	8005511	160	509
534611	8005686	160	509
534611	8013293	160	509
1055524	8005511	273	1005
1055524	8005686	273	1005
1055524	8013293	273	1005
421363	8005513	312	401
160016	8005513	415	152
1029643	8005530	642	980
201931	8005530	330	192
994990	8005530	639	947
355779	8005530	878	338
491673	8005548	272	468
491673	8005554	272	468
491673	8013324	272	468
491673	8013326	272	468
491673	8013330	272	468
1038586	8005548	135	989
1038586	8005554	135	989
1038586	8013324	135	989
1038586	8013326	135	989
1038586	8013330	135	989
130899	8005548	698	124
130899	8005554	698	124
130899	8013324	698	124
130899	8013326	698	124
130899	8013330	698	124
459362	8005556	511	437
459362	8013328	511	437
714683	8005556	682	680
714683	8013328	682	680
131436	8005558	185	125
611054	8005577	1003	581
57974	8005577	223	55
1011530	8005587	379	963
233444	8005604	343	222
174137	8005604	886	165
5866	8005633	615	5
5866	8143462	615	5
